id,name,desc,str1,str2,str3,str4,str5,str6,str7,str8,str9,str10,str11,str12,str13,str14,str15,str16
99423156,不知火的宫司,"「不知火的宫司」的②的效果1回合只能使用1次。
①：这张卡召唤成功时才能发动。从自己的手卡·墓地选「不知火的宫司」以外的1只「不知火」怪兽特殊召唤。这个效果特殊召唤的怪兽从场上离开的场合除外。
②：这张卡被除外的场合，以对方场上1张表侧表示的卡为对象才能发动。那张卡破坏。",,,,,,,,,,,,,,,,
99426088,魔键-马夫提亚,①：「魔键」融合怪兽卡决定的融合素材怪兽从自己的手卡·场上送去墓地，把那1只融合怪兽从额外卡组融合召唤。或者，等级合计直到变成仪式召唤的怪兽的等级以上为止，把自己的手卡·场上的怪兽解放，从手卡把1只「魔键」仪式怪兽仪式召唤。自己场上有通常怪兽存在的场合，也能作为融合素材怪兽或者要为仪式召唤而解放的怪兽来把卡组1只通常怪兽送去墓地。,融合召唤,仪式召唤,,,,,,,,,,,,,,
99426834,沼地的魔兽王,这张卡可以代替融合怪兽素材的其中1只来融合。这个时候，其他的融合素材必须是指定的融合素材。,,,,,,,,,,,,,,,,
99427357,电子化天使-那沙帝弥-,"「机械天使的仪式」降临。
①：1回合1次，以自己场上1只表侧表示怪兽为对象才能发动。自己基本分回复那只怪兽的攻击力一半的数值。
②：自己的仪式怪兽被选择作为攻击对象时才能发动。那次攻击无效。
③：这张卡在墓地存在的场合，从自己墓地把这张卡以外的1只「电子化天使」怪兽除外，以对方场上1只怪兽为对象才能发动。这张卡从墓地特殊召唤，得到作为对象的怪兽的控制权。",,,,,,,,,,,,,,,,
99429730,森罗的番人 橡树,1回合1次，自己的主要阶段时才能发动。从自己卡组上面把最多3张卡翻开。翻开的卡之中有植物族怪兽的场合，那些卡全部送去墓地。剩下的卡用喜欢的顺序回到卡组最下面。此外，卡组的这张卡被卡的效果翻开送去墓地的场合，可以从自己墓地选择这张卡以外的1只植物族怪兽回到卡组最上面。,确认卡组,请选择要翻开的数量,返回卡组,,,,,,,,,,,,,
99456344,死狱乡的大导剧神,"这个卡名的①②的效果1回合各能使用1次。
①：融合·同调·超量·连接怪兽特殊召唤的场合，以场上1只效果怪兽为对象才能发动。那只怪兽的效果直到回合结束时无效。
②：手卡·场上的这张卡成为融合召唤的素材，被送去墓地的场合或者被除外的场合才能发动。这张卡特殊召唤。",,,,,,,,,,,,,,,,
99458769,暗黑界的魔神 雷恩,这张卡被对方的卡的效果从手卡丢弃去墓地的场合，这张卡在自己场上特殊召唤。这个效果特殊召唤成功的场合，把对方场上的怪兽或者魔法·陷阱卡全部破坏。,特殊召唤,破坏,怪兽卡,魔法·陷阱卡,,,,,,,,,,,,
99469936,重铠装-晶零枪兵,"水属性6星怪兽×3
这张卡也能在自己场上的水属性·5阶的超量怪兽上面把这张卡重叠来超量召唤。这张卡的攻击力上升这张卡的超量素材数量×500的数值。场上的这张卡被破坏的场合，可以作为代替把这张卡1个超量素材取除。此外，1回合1次，把这张卡1个超量素材取除才能发动。对方场上的全部怪兽的效果直到回合结束时无效。",是否在水属性·5阶超量怪兽上面重叠超量召唤？,是否要使用「重铠装-晶零枪兵」的效果代替破坏？,效果无效,,,,,,,,,,,,,
99510761,神灯魔人,从神灯里出现的魔灵，服从召唤者的意志。,,,,,,,,,,,,,,,,
99517131,生命力吸收魔术,将场上所有里侧守备表示的怪兽全部变成表侧表示。此时反转效果不发动。之后场上每存在1只效果怪兽，自己回复400基本分。,,,,,,,,,,,,,,,,
99518961,革命,对方受到（对方的手卡数×200）的伤害。,,,,,,,,,,,,,,,,
99523325,守墓的石板,选择自己墓地存在的2只名字带有「守墓」的怪兽加入手卡。这个效果不会被「王家长眠之谷」的效果无效化。,,,,,,,,,,,,,,,,
99532708,火星外星人,只要这张卡在场上表侧表示存在，「火星外星人」以外的放置有A指示物的怪兽的效果无效化。,,,,,,,,,,,,,,,,
99543666,烙印剧城 绝望死狱乡,"这个卡名的①②的效果1回合各能使用1次。
①：从自己的手卡·场上把8星以上的融合怪兽卡决定的融合素材怪兽送去墓地，把那1只融合怪兽从额外卡组融合召唤。
②：融合怪兽以外的自己场上的表侧表示的天使族怪兽因对方的效果从场上离开的场合或者被战斗破坏的场合，以自己墓地1只8星以上的融合怪兽为对象才能发动。那只怪兽特殊召唤。",,,,,,,,,,,,,,,,
99550630,闪刀术式-烈火再燃,①：自己的主要怪兽区域没有怪兽存在的场合，以场上1只表侧表示怪兽为对象才能发动。那只怪兽破坏。那之后，自己墓地有魔法卡3张以上存在的场合，可以选场上1张魔法·陷阱卡破坏。,是否选魔法·陷阱卡破坏？,,,,,,,,,,,,,,,
99551425,迷宫的魔战车,「高科技狼」＋「加农炮兵」,,,,,,,,,,,,,,,,
99581584,守卫企鹅,卡的效果让自己受到伤害时才能发动。这张卡从手卡特殊召唤，自己基本分回复受到的伤害的数值。,特殊召唤并回复,,,,,,,,,,,,,,,
99585850,真红莲超新星龙,"调整3只＋调整以外的同调怪兽1只以上
这张卡用同调召唤才能从额外卡组特殊召唤。
①：这张卡的攻击力上升自己墓地的调整数量×500。
②：场上的这张卡不会被对方的效果破坏。
③：1回合1次，对方怪兽的效果发动时或者对方怪兽的攻击宣言时才能发动。这张卡以及对方场上的卡全部除外。
④：这张卡的③的效果除外的场合，下次的自己结束阶段发动。除外的这张卡特殊召唤。",,,,,,,,,,,,,,,,
99590524,狡猾的落穴,①：自己墓地没有陷阱卡存在的场合，以场上2只怪兽为对象才能发动。那些怪兽破坏。,,,,,,,,,,,,,,,,
99594764,龙骑兵团-翼枪龙,①：把这张卡当作装备卡使用来装备的怪兽战斗破坏对方怪兽时才能发动。种族·属性和装备怪兽相同的1只4星以下的怪兽从卡组加入手卡。,卡组检索,,,,,,,,,,,,,,,
99597615,恶魔之吻,"①：装备怪兽的攻击力上升700。
②：这张卡从场上送去墓地时，支付500基本分才能发动。这张卡回到卡组最上面。",返回卡组,,,,,,,,,,,,,,,
99628747,巨石遗物·贝托尔,"「巨石遗物」卡降临。这个卡名的①②的效果1回合各能使用1次。
①：把这张卡从手卡丢弃才能发动。等级合计直到变成仪式召唤的怪兽的等级以上为止，把自己的手卡·场上的怪兽解放，从手卡把1只「巨石遗物」仪式怪兽仪式召唤。
②：这张卡仪式召唤成功的场合，以最多有自己墓地的仪式怪兽种类数量的对方场上的卡为对象才能发动。那些卡破坏。",,,,,,,,,,,,,,,,
99634927,魔界剧团-时髦笑星,"←8 【灵摆】 8→
①：1回合1次，把自己场上1只「魔界剧团」怪兽解放，以自己场上1只「魔界剧团」怪兽为对象才能发动。那只怪兽的攻击力直到回合结束时上升解放的怪兽的原本攻击力数值。
【怪兽效果】
「魔界剧团-时髦笑星」的②的怪兽效果1回合只能使用1次，这个效果发动的回合，这张卡不能攻击。
①：这张卡召唤·特殊召唤成功的场合才能发动。这张卡的攻击力直到回合结束时上升自己场上的「魔界剧团」怪兽数量×300。
②：以这张卡以外的自己场上1只「魔界剧团」怪兽为对象才能发动。那只怪兽的攻击力直到回合结束时上升这张卡的攻击力数值。",,,,,,,,,,,,,,,,
99641328,森罗的影孢子 伞菌,这张卡反转时，可以从自己卡组上面把最多5张卡翻开。翻开的卡之中有植物族怪兽的场合，那些怪兽全部送去墓地。剩下的卡用喜欢的顺序回到卡组最下面。此外，卡组的这张卡被卡的效果翻开送去墓地的场合，可以选择场上1张魔法·陷阱卡破坏。,确认卡组,请选择要翻开的数量,破坏,,,,,,,,,,,,,
99645428,宝石骑士·小琉,常担心同伴健康的治愈战士。与小璃可是非常要好的朋友。,,,,,,,,,,,,,,,,
99657399,油断大敌,对方基本分回复时才能发动。选择对方场上存在的1只怪兽破坏。,,,,,,,,,,,,,,,,
99659159,操龙术,"①：有「龙骑兵团」怪兽卡装备的自己场上的怪兽的攻击力上升500。
②：1回合1次，以自己场上1只表侧表示怪兽为对象才能发动。从手卡把1只龙族「龙骑兵团」怪兽当作装备卡使用给作为对象的自己怪兽装备。",装备,,,,,,,,,,,,,,,
99666430,人造人-念力层叠者,"6星怪兽×2
这个卡名的①②的效果1回合各能使用1次。
①：把这张卡1个超量素材取除，以对方场上1只表侧表示怪兽为对象才能发动。那只怪兽的控制权直到结束阶段得到。这个效果得到控制权的怪兽不能把效果发动，不能攻击宣言。
②：场上有陷阱卡存在的场合才能发动。自己场上1只怪兽解放，选场上1张表侧表示的卡破坏。",得到控制权,选卡破坏,,,,,,,,,,,,,,
99668578,星因士 南河三,"「星因士 南河三」的效果1回合只能使用1次。
①：这张卡召唤·反转召唤·特殊召唤成功的场合才能发动。手卡1只「星守」怪兽送去墓地，自己从卡组抽1张。",送去墓地,,,,,,,,,,,,,,,
99674361,星遗物的继承者,"这个卡名的卡在1回合只能发动1张。
①：以自己墓地1只怪兽为对象才能发动。那只怪兽在作为场上的连接怪兽所连接区的自己场上特殊召唤。",,,,,,,,,,,,,,,,
99675356,紫炎的足轻,这张卡被战斗破坏送去墓地时，可以从卡组让1只名字带有「六武众」的3星以下的怪兽在自己场上特殊召唤。,特殊召唤,,,,,,,,,,,,,,,
99690140,守墓的从者,这张卡给与对方造成的战斗伤害，算作这张卡的效果造成的伤害使用。,,,,,,,,,,,,,,,,
99721536,骷髅骑手,使用「骷髅骑手的复活」特殊召唤。,,,,,,,,,,,,,,,,
99724761,XZ-战车炮,"「X-首领加农」＋「Z-金属履带」
把自己场上的上记卡除外的场合才能从额外卡组特殊召唤。这张卡不能作从墓地的特殊召唤。
①：丢弃1张手卡，以对方场上1张里侧表示的魔法·陷阱卡为对象才能发动。那张对方的里侧表示的卡破坏。",魔陷破坏,,,,,,,,,,,,,,,
99726621,铁兽战线 凶鸟之施莱格,"兽族·兽战士族·鸟兽族怪兽2只以上
这个卡名的①②的效果1回合各能使用1次。
①：这张卡特殊召唤成功的场合或者自己场上有这张卡以外的兽族·兽战士族·鸟兽族怪兽特殊召唤的场合才能发动。选场上1张卡除外。
②：这张卡被送去墓地的场合才能发动。把持有除外的自己的兽族·兽战士族·鸟兽族怪兽数量以下的等级的1只兽族·兽战士族·鸟兽族怪兽从卡组加入手卡。",,,,,,,,,,,,,,,,
99733359,盾航战车 电子剑龙,"「盾航战车 电子剑龙」的效果1回合只能使用1次。
①：这张卡在墓地存在，对方怪兽攻击的场合，那次伤害计算时支付1000基本分才能发动。这张卡从墓地特殊召唤，那次战斗发生的对自己的战斗伤害变成0。这个效果特殊召唤的这张卡从场上离开的场合除外。",,,,,,,,,,,,,,,,
99735427,吸入暗阴的魔镜,只要这张卡在场上存在，墓地或者场上发动的暗属性怪兽的效果无效。,,,,,,,,,,,,,,,,
99745551,未界域的槌子蛇,"这个卡名的②的效果1回合只能使用1次。
①：把手卡的这张卡给对方观看才能发动。从自己的全部手卡之中由对方随机选1张，自己把那张卡丢弃。那是「未界域的槌子蛇」以外的场合，再从手卡把1只「未界域的槌子蛇」特殊召唤，自己从卡组抽1张。
②：这张卡从手卡丢弃的场合才能发动。这张卡特殊召唤。",,,,,,,,,,,,,,,,
99747800,传说的恶魔,每次轮到自己的回合的准备阶段，这张卡的攻击力上升700。,攻击上升,,,,,,,,,,,,,,,
99785935,磁石战士α,用α、β、γ来变形合体。,,,,,,,,,,,,,,,,
99788587,爆导索,①：和这张卡相同纵列全部有卡存在的场合才能把盖放的这张卡发动。那个纵列的卡全部破坏。,,,,,,,,,,,,,,,,
99789342,黑魔术的幕帘,"这张卡发动的回合，自己不能用这张卡的效果以外把怪兽召唤·反转召唤·特殊召唤。
①：把基本分支付一半才能发动。从卡组把1只「黑魔术师」特殊召唤。",,,,,,,,,,,,,,,,
99792080,梦魔镜的魔兽-方塔斯,"这个卡名的①②的效果1回合各能使用1次。
①：这张卡用「梦魔镜」怪兽的效果特殊召唤成功的场合才能发动。这个回合，这张卡可以直接攻击。
②：场地区域有「圣光之梦魔镜」存在的场合，自己·对方的主要阶段以及战斗阶段，把这张卡解放才能发动。从卡组把1只「梦魔镜的圣兽-方塔斯」特殊召唤。",,,,,,,,,,,,,,,,
99795159,鬼计之馆,只要这张卡在场上存在，双方场上的怪兽不能向里侧守备表示怪兽攻击，可以在对方场上的怪兽只有里侧守备表示怪兽的场合直接攻击对方玩家。此外，只要这张卡在场上存在，双方玩家受到的效果伤害以及名字带有「鬼计」的怪兽以外的怪兽给与玩家的战斗伤害变成一半。,,,,,,,,,,,,,,,,
99861526,潜艇机人,这张卡可以直接攻击对方玩家。这个时候，给与对方玩家的战斗伤害变成这张卡的原本攻击力的数值。此外，伤害步骤结束时这张卡的表示形式可以变成守备表示。,变成守备表示,,,,,,,,,,,,,,,
99865167,风构体,风属性的通常怪兽祭品召唤的场合，这1只怪兽可以作为2只的数量的祭品。,,,,,,,,,,,,,,,,
99877698,守墓的重炮手,每祭掉自己场上1只名称中含有「守墓」的怪兽，给与对方基本分700分的伤害。使用这个效果的场合不能使用「守墓的重炮手」作为祭品。,伤害,,,,,,,,,,,,,,,
